date,wd,regime,severity,score,priority_date,priority_admin_no,priority_structure,location_structure,water_source,date_time_set,date_time_released,year,month,doy
2025-08-21,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,233
2025-08-21,69,Free River,0,0,,,,,,,,2025,8,233
2025-08-22,1,Free River,0,0,,,,,,,,2025,8,234
2025-08-22,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,234
2025-08-22,69,Free River,0,0,,,,,,,,2025,8,234
2025-08-23,1,Free River,0,0,,,,,,,,2025,8,235
2025-08-23,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,235
2025-08-23,69,Free River,0,0,,,,,,,,2025,8,235
2025-08-24,1,Free River,0,0,,,,,,,,2025,8,236
2025-08-24,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,236
2025-08-24,69,Free River,0,0,,,,,,,,2025,8,236
2025-08-25,1,Free River,0,0,,,,,,,,2025,8,237
2025-08-25,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,237
2025-08-25,69,Free River,0,0,,,,,,,,2025,8,237
2025-08-26,1,Mild Administration,1,25,10/18/1882,11979.0,FT MORGAN CANAL,UPPER PLATTE BEAVER CNL,SOUTH PLATTE RIVER,08/26/2025 12:00,08/27/2025 08:00,2025,8,238
2025-08-26,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,238
2025-08-26,69,Free River,0,0,,,,,,,,2025,8,238
2025-08-27,1,Mild Administration,1,25,10/01/1888,14154.0,BIJOU CANAL,DEUEL SNYDER CANAL,SOUTH PLATTE RIVER,08/27/2025 12:00,08/28/2025 08:00,2025,8,239
2025-08-27,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,239
2025-08-27,69,Free River,0,0,,,,,,,,2025,8,239
2025-08-28,1,Free River,0,0,,,,,,,,2025,8,240
2025-08-28,3,Senior Administration,3,75,06/10/1864,5275.0,PLEASANT VALLEY LAKE CNL,B H EATON DITCH,CACHE LA POUDRE RIVER,08/13/2025 08:00,08/29/2025 08:00,2025,8,240
2025-08-28,69,Free River,0,0,,,,,,,,2025,8,240
2025-08-29,1,Free River,0,0,,,,,,,,2025,8,241
2025-08-29,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,08/29/2025 08:00,09/02/2025 08:00,2025,8,241
2025-08-29,69,Free River,0,0,,,,,,,,2025,8,241
2025-08-30,1,Free River,0,0,,,,,,,,2025,8,242
2025-08-30,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,08/29/2025 08:00,09/02/2025 08:00,2025,8,242
2025-08-30,69,Free River,0,0,,,,,,,,2025,8,242
2025-08-31,1,Free River,0,0,,,,,,,,2025,8,243
2025-08-31,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,08/29/2025 08:00,09/02/2025 08:00,2025,8,243
2025-08-31,69,Free River,0,0,,,,,,,,2025,8,243
2025-09-01,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,244
2025-09-01,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,08/29/2025 08:00,09/02/2025 08:00,2025,9,244
2025-09-01,69,Free River,0,0,,,,,,,,2025,9,244
2025-09-02,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,245
2025-09-02,3,Senior Administration,3,75,03/01/1866,5904.0,BOX ELDER DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/02/2025 08:00,09/07/2025 08:00,2025,9,245
2025-09-02,69,Free River,0,0,,,,,,,,2025,9,245
2025-09-03,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,246
2025-09-03,3,Senior Administration,3,75,03/01/1866,5904.0,BOX ELDER DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/02/2025 08:00,09/07/2025 08:00,2025,9,246
2025-09-03,69,Free River,0,0,,,,,,,,2025,9,246
2025-09-04,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,247
2025-09-04,3,Senior Administration,3,75,03/01/1866,5904.0,BOX ELDER DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/02/2025 08:00,09/07/2025 08:00,2025,9,247
2025-09-04,69,Free River,0,0,,,,,,,,2025,9,247
2025-09-05,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,248
2025-09-05,3,Senior Administration,3,75,03/01/1866,5904.0,BOX ELDER DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/02/2025 08:00,09/07/2025 08:00,2025,9,248
2025-09-05,69,Free River,0,0,,,,,,,,2025,9,248
2025-09-06,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,249
2025-09-06,3,Senior Administration,3,75,03/01/1866,5904.0,BOX ELDER DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/02/2025 08:00,09/07/2025 08:00,2025,9,249
2025-09-06,69,Free River,0,0,,,,,,,,2025,9,249
2025-09-07,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,250
2025-09-07,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,250
2025-09-07,69,Free River,0,0,,,,,,,,2025,9,250
2025-09-08,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,251
2025-09-08,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,251
2025-09-08,69,Free River,0,0,,,,,,,,2025,9,251
2025-09-09,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,252
2025-09-09,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,252
2025-09-09,69,Free River,0,0,,,,,,,,2025,9,252
2025-09-10,1,Mild Administration,1,25,05/31/1907,20969.0,RIVERSIDE CANAL,BIJOU CANAL,SOUTH PLATTE RIVER,09/01/2025 12:00,09/11/2025 12:00,2025,9,253
2025-09-10,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,253
2025-09-10,69,Free River,0,0,,,,,,,,2025,9,253
2025-09-11,1,Free River,0,0,,,,,,,,2025,9,254
2025-09-11,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,254
2025-09-11,69,Free River,0,0,,,,,,,,2025,9,254
2025-09-12,1,Free River,0,0,,,,,,,,2025,9,255
2025-09-12,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,255
2025-09-12,69,Free River,0,0,,,,,,,,2025,9,255
2025-09-13,1,Free River,0,0,,,,,,,,2025,9,256
2025-09-13,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,256
2025-09-13,69,Free River,0,0,,,,,,,,2025,9,256
2025-09-14,1,Free River,0,0,,,,,,,,2025,9,257
2025-09-14,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,257
2025-09-14,69,Free River,0,0,,,,,,,,2025,9,257
2025-09-15,1,Free River,0,0,,,,,,,,2025,9,258
2025-09-15,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,258
2025-09-15,69,Free River,0,0,,,,,,,,2025,9,258
2025-09-16,1,Free River,0,0,,,,,,,,2025,9,259
2025-09-16,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,259
2025-09-16,69,Free River,0,0,,,,,,,,2025,9,259
2025-09-17,1,Free River,0,0,,,,,,,,2025,9,260
2025-09-17,3,Senior Administration,3,75,04/15/1866,5949.0,TAYLOR GILL DITCH,B H EATON DITCH,CACHE LA POUDRE RIVER,09/07/2025 08:00,09/18/2025 08:00,2025,9,260
2025-09-17,69,Free River,0,0,,,,,,,,2025,9,260
2025-09-18,1,Free River,0,0,,,,,,,,2025,9,261
2025-09-18,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,LARIMER WELD IRR CANAL,CACHE LA POUDRE RIVER,09/18/2025 08:00,09/23/2025 08:00,2025,9,261
2025-09-18,69,Free River,0,0,,,,,,,,2025,9,261
2025-09-19,1,Mild Administration,1,25,01/05/1922,26302.23522,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,09/19/2025 16:00,09/20/2025 16:00,2025,9,262
2025-09-19,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,LARIMER WELD IRR CANAL,CACHE LA POUDRE RIVER,09/18/2025 08:00,09/23/2025 08:00,2025,9,262
2025-09-19,69,Free River,0,0,,,,,,,,2025,9,262
2025-09-20,1,Mild Administration,1,25,01/05/1922,26302.23522,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,09/20/2025 16:00,09/22/2025 12:00,2025,9,263
2025-09-20,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,LARIMER WELD IRR CANAL,CACHE LA POUDRE RIVER,09/18/2025 08:00,09/23/2025 08:00,2025,9,263
2025-09-20,69,Free River,0,0,,,,,,,,2025,9,263
2025-09-21,1,Mild Administration,1,25,01/05/1922,26302.23522,NORTH STERLING CANAL,NORTH STERLING CANAL,SOUTH PLATTE RIVER,09/20/2025 16:00,09/22/2025 12:00,2025,9,264
2025-09-21,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,LARIMER WELD IRR CANAL,CACHE LA POUDRE RIVER,09/18/2025 08:00,09/23/2025 08:00,2025,9,264
2025-09-21,69,Free River,0,0,,,,,,,,2025,9,264
2025-09-22,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/22/2025 12:00,09/23/2025 08:00,2025,9,265
2025-09-22,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,LARIMER WELD IRR CANAL,CACHE LA POUDRE RIVER,09/18/2025 08:00,09/23/2025 08:00,2025,9,265
2025-09-22,69,Free River,0,0,,,,,,,,2025,9,265
2025-09-23,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/23/2025 12:00,09/24/2025 08:00,2025,9,266
2025-09-23,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,B H EATON DITCH,CACHE LA POUDRE RIVER,09/23/2025 08:00,09/25/2025 08:00,2025,9,266
2025-09-23,69,Free River,0,0,,,,,,,,2025,9,266
2025-09-24,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/24/2025 08:00,09/25/2025 08:00,2025,9,267
2025-09-24,3,Normal Administration,2,50,04/01/1867,6300.0,LARIMER WELD IRR CANAL,B H EATON DITCH,CACHE LA POUDRE RIVER,09/23/2025 08:00,09/25/2025 08:00,2025,9,267
2025-09-24,69,Free River,0,0,,,,,,,,2025,9,267
2025-09-25,1,Mild Administration,1,25,04/23/2003,55995.0,DEUEL SNYDER CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/25/2025 08:00,09/27/2025 08:00,2025,9,268
2025-09-25,3,Free River,0,0,,,,,,,,2025,9,268
2025-09-25,69,Free River,0,0,,,,,,,,2025,9,268
2025-09-26,1,Mild Administration,1,25,04/23/2003,55995.0,DEUEL SNYDER CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/25/2025 08:00,09/27/2025 08:00,2025,9,269
2025-09-26,3,Free River,0,0,,,,,,,,2025,9,269
2025-09-26,69,Free River,0,0,,,,,,,,2025,9,269
2025-09-27,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,9,270
2025-09-27,3,Free River,0,0,,,,,,,,2025,9,270
2025-09-27,69,Free River,0,0,,,,,,,,2025,9,270
2025-09-28,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,9,271
2025-09-28,3,Free River,0,0,,,,,,,,2025,9,271
2025-09-28,69,Free River,0,0,,,,,,,,2025,9,271
2025-09-29,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,9,272
2025-09-29,3,Free River,0,0,,,,,,,,2025,9,272
2025-09-29,69,Free River,0,0,,,,,,,,2025,9,272
2025-09-30,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,9,273
2025-09-30,3,Free River,0,0,,,,,,,,2025,9,273
2025-09-30,69,Free River,0,0,,,,,,,,2025,9,273
2025-10-01,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,274
2025-10-01,3,Free River,0,0,,,,,,,,2025,10,274
2025-10-01,69,Free River,0,0,,,,,,,,2025,10,274
2025-10-02,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,275
2025-10-02,3,Free River,0,0,,,,,,,,2025,10,275
2025-10-02,69,Free River,0,0,,,,,,,,2025,10,275
2025-10-03,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,276
2025-10-03,3,Free River,0,0,,,,,,,,2025,10,276
2025-10-03,69,Free River,0,0,,,,,,,,2025,10,276
2025-10-04,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,277
2025-10-04,3,Free River,0,0,,,,,,,,2025,10,277
2025-10-04,69,Free River,0,0,,,,,,,,2025,10,277
2025-10-05,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,278
2025-10-05,3,Free River,0,0,,,,,,,,2025,10,278
2025-10-05,69,Free River,0,0,,,,,,,,2025,10,278
2025-10-06,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,279
2025-10-06,3,Free River,0,0,,,,,,,,2025,10,279
2025-10-06,69,Free River,0,0,,,,,,,,2025,10,279
2025-10-07,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,280
2025-10-07,3,Free River,0,0,,,,,,,,2025,10,280
2025-10-07,69,Free River,0,0,,,,,,,,2025,10,280
2025-10-08,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,281
2025-10-08,3,Free River,0,0,,,,,,,,2025,10,281
2025-10-08,69,Free River,0,0,,,,,,,,2025,10,281
2025-10-09,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,282
2025-10-09,3,Free River,0,0,,,,,,,,2025,10,282
2025-10-09,69,Free River,0,0,,,,,,,,2025,10,282
2025-10-10,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,283
2025-10-10,3,Free River,0,0,,,,,,,,2025,10,283
2025-10-10,69,Free River,0,0,,,,,,,,2025,10,283
2025-10-11,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,284
2025-10-11,3,Free River,0,0,,,,,,,,2025,10,284
2025-10-11,69,Free River,0,0,,,,,,,,2025,10,284
2025-10-12,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,285
2025-10-12,3,Free River,0,0,,,,,,,,2025,10,285
2025-10-12,69,Free River,0,0,,,,,,,,2025,10,285
2025-10-13,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,286
2025-10-13,3,Free River,0,0,,,,,,,,2025,10,286
2025-10-13,69,Free River,0,0,,,,,,,,2025,10,286
2025-10-14,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,287
2025-10-14,3,Free River,0,0,,,,,,,,2025,10,287
2025-10-14,69,Free River,0,0,,,,,,,,2025,10,287
2025-10-15,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,288
2025-10-15,3,Free River,0,0,,,,,,,,2025,10,288
2025-10-15,69,Free River,0,0,,,,,,,,2025,10,288
2025-10-16,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,289
2025-10-16,3,Free River,0,0,,,,,,,,2025,10,289
2025-10-16,69,Free River,0,0,,,,,,,,2025,10,289
2025-10-17,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,290
2025-10-17,3,Free River,0,0,,,,,,,,2025,10,290
2025-10-17,69,Free River,0,0,,,,,,,,2025,10,290
2025-10-18,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,291
2025-10-18,3,Free River,0,0,,,,,,,,2025,10,291
2025-10-18,69,Free River,0,0,,,,,,,,2025,10,291
2025-10-19,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,292
2025-10-19,3,Free River,0,0,,,,,,,,2025,10,292
2025-10-19,69,Free River,0,0,,,,,,,,2025,10,292
2025-10-20,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,293
2025-10-20,3,Free River,0,0,,,,,,,,2025,10,293
2025-10-20,69,Free River,0,0,,,,,,,,2025,10,293
2025-10-21,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,294
2025-10-21,3,Free River,0,0,,,,,,,,2025,10,294
2025-10-21,69,Free River,0,0,,,,,,,,2025,10,294
2025-10-22,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,295
2025-10-22,3,Free River,0,0,,,,,,,,2025,10,295
2025-10-22,69,Free River,0,0,,,,,,,,2025,10,295
2025-10-23,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,296
2025-10-23,3,Free River,0,0,,,,,,,,2025,10,296
2025-10-23,69,Free River,0,0,,,,,,,,2025,10,296
2025-10-24,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,297
2025-10-24,3,Free River,0,0,,,,,,,,2025,10,297
2025-10-24,69,Free River,0,0,,,,,,,,2025,10,297
2025-10-25,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,09/27/2025 08:00,10/26/2025 12:00,2025,10,298
2025-10-25,3,Free River,0,0,,,,,,,,2025,10,298
2025-10-25,69,Free River,0,0,,,,,,,,2025,10,298
2025-10-26,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,10/26/2025 12:00,10/29/2025 08:00,2025,10,299
2025-10-26,3,Free River,0,0,,,,,,,,2025,10,299
2025-10-26,69,Free River,0,0,,,,,,,,2025,10,299
2025-10-27,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,10/26/2025 12:00,10/29/2025 08:00,2025,10,300
2025-10-27,3,Free River,0,0,,,,,,,,2025,10,300
2025-10-27,69,Free River,0,0,,,,,,,,2025,10,300
2025-10-28,1,Mild Administration,1,25,01/13/1936,31423.29219,PREWITT INLET CANAL,PREWITT INLET CANAL,SOUTH PLATTE RIVER,10/26/2025 12:00,10/29/2025 08:00,2025,10,301
2025-10-28,3,Free River,0,0,,,,,,,,2025,10,301
2025-10-28,69,Free River,0,0,,,,,,,,2025,10,301
2025-10-29,1,Mild Administration,1,25,01/13/1936,31423.29219,JACKSON LAKE INLET DITCH,WELDON VALLEY DITCH,SOUTH PLATTE RIVER,10/29/2025 08:00,10/30/2025 08:00,2025,10,302
2025-10-29,3,Free River,0,0,,,,,,,,2025,10,302
2025-10-29,69,Free River,0,0,,,,,,,,2025,10,302
2025-10-30,1,Mild Administration,1,25,12/06/1995,53300.0,BIJOU CANAL,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,10/30/2025 16:00,11/01/2025 08:00,2025,10,303
2025-10-30,3,Free River,0,0,,,,,,,,2025,10,303
2025-10-30,69,Free River,0,0,,,,,,,,2025,10,303
2025-10-31,1,Mild Administration,1,25,12/06/1995,53300.0,BIJOU CANAL,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,10/30/2025 16:00,11/01/2025 08:00,2025,10,304
2025-10-31,3,Free River,0,0,,,,,,,,2025,10,304
2025-10-31,69,Free River,0,0,,,,,,,,2025,10,304
2025-11-01,1,Mild Administration,1,25,08/01/1907,21031.0,RIVERSIDE CANAL,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/01/2025 12:00,12/17/2025 12:00,2025,11,305
2025-11-01,3,Mild Administration,1,25,07/08/1890,14799.0,WINDSOR RES,CACHE LA POUDRE DITCH,CACHE LA POUDRE RIVER,11/01/2025 08:00,11/19/2025 08:00,2025,11,305
2025-11-01,69,Free River,0,0,,,,,,,,2025,11,305
2025-11-02,1,Mild Administration,1,25,08/01/1907,21031.0,RIVERSIDE CANAL,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/01/2025 12:00,12/17/2025 12:00,2025,11,306
2025-11-02,3,Mild Administration,1,25,07/08/1890,14799.0,WINDSOR RES,CACHE LA POUDRE DITCH,CACHE LA POUDRE RIVER,11/01/2025 08:00,11/19/2025 08:00,2025,11,306
2025-11-02,69,Free River,0,0,,,,,,,,2025,11,306
2025-11-03,1,Mild Administration,1,25,08/01/1907,21031.0,RIVERSIDE CANAL,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/01/2025 12:00,12/17/2025 12:00,2025,11,307
2025-11-03,3,Mild Administration,1,25,07/08/1890,14799.0,WINDSOR RES,CACHE LA POUDRE DITCH,CACHE LA POUDRE RIVER,11/01/2025 08:00,11/19/2025 08:00,2025,11,307
2025-11-03,69,Free River,0,0,,,,,,,,2025,11,307
2025-11-04,1,Mild Administration,1,25,08/01/1907,21031.0,RIVERSIDE CANAL,JACKSON LAKE INLET DITCH,SOUTH PLATTE RIVER,11/01/2025 12:00,12/17/2025 12:00,2025,11,308
